Name,GUID,UUID,Description
IGNORE_ANALYSIS,71440223-b00f-4a44-9ce2-869adc9c9abc,71440223-b00f-4a44-e29c-9a869cdcbc9a,Tag for characters that should be ignored by Treasure and Experience Analyser
IGNORE_AOO,0668a5fd-72e0-4f9e-b85e-baae8796c637,0668a5fd-72e0-4f9e-5eb8-aeba968737c6,Combat tag for characters to ignore the Attack of Opportunity of enemies
IGNORE_CHASMS,a50cb0b1-29a6-4711-a71d-0dc3e3642287,a50cb0b1-29a6-4711-1da7-c30d64e38722,"Characters and items with this tag will not be affected by chasms (no ""enter"" event to script% no destruction or teleportation of the object% ...)"
IGNORE_COMBAT_LATE_JOIN_PENALTY,6d60bed7-10cc-4b52-8fb7-baa75181cd49,6d60bed7-10cc-4b52-b78f-a7ba815149cd,
IGNORE_DANGEROUS_SURFACES,bbf62461-4af4-4631-807a-eb0bd988d9a6,bbf62461-4af4-4631-7a80-0beb88d9a6d9,Characters with this tag will not try and move out of dangerous surfaces. Be careful with this tag!
IGNORE_HEIGHT_DIFFERENCE,03a8e066-673e-4353-ae04-7c40174ea05b,03a8e066-673e-4353-04ae-407c4e175ba0,Characters with this tag ignore vertical range limitations for melee interactions. Useful for very tall characters.
IGNORE_PLATFORM_DESTRUCTION,cf60d691-4307-4a8c-af4d-0e8781ea2503,cf60d691-4307-4a8c-4daf-870eea810325,
IGNORE_SCRYINGEYE,fbe01665-b1dc-41f0-8db5-92e09499a632,fbe01665-b1dc-41f0-b58d-e092999432a6,
IGNORESEENCOMBAT,8b0dabbf-6254-4f3f-b459-40246a4d6d90,8b0dabbf-6254-4f3f-59b4-24404d6a906d,used in behaviour Script to Ignore Cowering when seening a combat
IGNOREVANDALISE,7e9915ff-d7a4-4e52-9ac3-806075102ccc,7e9915ff-d7a4-4e52-c39a-60801075cc2c,Item with this tag won't generate a Vandalise or VandaliseNoOwner crime
ILLITHID,1eec74e8-3673-4500-abec-57b7ed8469ed,1eec74e8-3673-4500-ecab-b75784eded69,|Is infected by an Illithid Tadpole| 
ILLITHID_HIDDEN_CHECK,4835ba9d-c0d6-40fb-ad62-88f875b536c2,4835ba9d-c0d6-40fb-62ad-f888b575c236,
ILMATER,75586076-1aaf-4e4a-a516-93f1e6cd3472,75586076-1aaf-4e4a-16a5-f193cde67234,|Player or NPC chose Ilmater.|
IN_CAMP,7fe47378-d9dc-48b4-b7be-53efbfbdca20,7fe47378-d9dc-48b4-beb7-ef53bdbf20ca,
INANIMATE,a66639f1-15bd-43ae-8f13-fda1270187cc,a66639f1-15bd-43ae-138f-a1fd0127cc87,
INCENSE,cb78c689-21b5-49a2-ad0e-a44a83dbb8d7,cb78c689-21b5-49a2-0ead-4aa4db83d7b8,
INFERNAL_METAL,596255e4-37a3-4d06-b09d-2905874f892f,596255e4-37a3-4d06-9db0-05294f872f89,
INGREDIENT,18aef887-d7c7-46b9-9443-e3bb4af14ac9,18aef887-d7c7-46b9-4394-bbe3f14ac94a,Ingredient Tag Duh
INK,83a0c07c-f6d9-4c5a-9aff-d3f0e9ea1dc7,83a0c07c-f6d9-4c5a-ff9a-f0d3eae9c71d,
INNATE_FLYER,801bd716-0666-4dd5-b449-45ffa9a52a0f,801bd716-0666-4dd5-49b4-ff45a5a90f2a,
INTELLECT_DEVOURER,69901347-23cb-4f60-abf3-527f23cdf0db,69901347-23cb-4f60-f3ab-7f52cd23dbf0,Intellect devourer
INTELLECT_DEVOURER_US,70da70c9-353d-4a53-aee5-7ee5fc9fcd94,70da70c9-353d-4a53-e5ae-e57e9ffc94cd,A tag for Us% the Intellect Devourer companion
ITEM_SELUNE,85acccfa-596c-4a9e-b476-47c3a16d2104,85acccfa-596c-4a9e-76b4-c3476da10421,|A relic looted from Selunites|
ITEMINTERACTION_UNLOCKED,6ca541e1-b5d9-4cfa-b745-61a5483052d7,6ca541e1-b5d9-4cfa-45b7-a5613048d752,
ITEMINTERACTION_UNLOCKED2,20319972-c9f2-4011-b1fc-34d4468752c7,20319972-c9f2-4011-fcb1-d4348746c752,
JAHEIRA,2c948b46-0d8a-426b-ad8b-5f41233df4c1,2c948b46-0d8a-426b-8bad-415f3d23c1f4,|Jaheira companion|
JAHEIRA_ALLY,7c3a81df-17d9-4b46-bde6-652492898b4e,7c3a81df-17d9-4b46-e6bd-246589924e8b,
JAILOR,2f277b95-581b-4aee-995d-0e6488d16e78,2f277b95-581b-4aee-5d99-640ed188786e,Use in generics to denote guards in prisons
KARLACH,9aab4bcd-e1f7-4008-8f7b-f1203789ae9b,9aab4bcd-e1f7-4008-7b8f-20f189379bae,|Karlach% Hells' champion. Tiefling origin.|
KARLACH_CAN_TOUCH,52dbe682-7948-44cc-b152-ae9be23b8590,52dbe682-7948-44cc-52b1-9bae3be29085,
KELEMVOR,23541bea-8177-496d-b58b-c29c4f13c22c,23541bea-8177-496d-8bb5-9cc2134f2cc2,|Player or NPC chose Kelemvor.|
KENKU,b7215e01-b86a-4ce1-96e0-4f035afaaeae,b7215e01-b86a-4ce1-e096-034ffa5aaeae,Character looks like a kenku
KEY,9851fa99-5538-432a-8e77-c90929a88974,9851fa99-5538-432a-778e-09c9a8297489,
KID,ee978587-6c68-4186-9bfc-3b3cc719a835,ee978587-6c68-4186-fc9b-3c3b19c735a8,Behaviour Tag
KNOCK_TARGET,b0cf1015-6367-4f54-82ef-92cd9df72590,b0cf1015-6367-4f54-ef82-cd92f79d9025,|The object is targetable by the Knock spell% even if it's not systemically locked.|
KNOCKBLOCK,e56e4df0-a4d7-480b-b69f-573c988b2f37,e56e4df0-a4d7-480b-9fb6-3c578b98372f,Prevents the object from being a valid object for Knock if it's locked
KOBOLD,f68151f2-58ee-42e6-98ad-7d858c4a0f13,f68151f2-58ee-42e6-ad98-857d4a8c130f,Species tag
KUOTOA,e3763301-199e-4022-8813-da1bb4eb9542,e3763301-199e-4022-1388-1bdaebb44295,Race Tag for KUOTOA
LADUGUER,92919073-a23b-490a-a316-a083f179f083,92919073-a23b-490a-16a3-83a079f183f0,Player or NPC worships Laduguer.
LAEZEL,3b07eac7-fab3-4120-a46c-51dbb3ec500b,3b07eac7-fab3-4120-6ca4-db51ecb30b50,| Lae'zel% the Gith Companion |
LAEZEL_ORPHEUSPATH,616688cd-b203-4f14-8c33-086bb83062a3,616688cd-b203-4f14-338c-6b0830b8a362,
LATHANDER,7cae2d74-89f3-4312-9816-6ae6827f318c,7cae2d74-89f3-4312-1698-e66a7f828c31,Player or NPC worships Lathander.
LEGEND_OF_BALDURS_GATE,927b8097-a925-4174-8150-81ba2190d129,927b8097-a925-4174-5081-ba81902129d1,
LIGHTFOOTHALFLING,57a00605-9e74-477c-bd9d-53c721e25e56,57a00605-9e74-477c-9dbd-c753e221565e,|Lightfoot Halfling|
LIZARDFOLK,615d115d-6d1d-477c-8b2c-d8e91b8cfe7d,615d115d-6d1d-477c-2c8b-e9d88c1b7dfe,Character looks like a lizardfolk
LOCKPICKS,1013e720-9b0f-4783-8686-9b5506840088,1013e720-9b0f-4783-8686-559b84068800,|This item can be used to open locks|
LOLTH,899a6ce7-731e-473b-b87b-5d0cf383abff,899a6ce7-731e-473b-7bb8-0c5d83f3ffab,Player or NPC worships Lolth.
LOLTHDROWELF,ef9c5b74-56a8-48cc-b0b9-169ee16bf026,ef9c5b74-56a8-48cc-b9b0-9e166be126f0,LOLTH-SWORN
LOOT_GOLD,6c6b7cac-113c-42ee-bc46-05567b067a9f,6c6b7cac-113c-42ee-46bc-5605067b9f7a,A tag allowing the Toll Collector to reason about goldpiles around her.
LOW_DEVILSFEE_EXTRACT_FIRE,70120e88-1d0e-4a3d-acfb-ff8134523e99,70120e88-1d0e-4a3d-fbac-81ff5234993e,
LOW_DEVILSFEE_INFERNALMARBLE,e924da8f-2778-40d9-af7e-0e08722ec791,e924da8f-2778-40d9-7eaf-080e2e7291c7,
LOW_GUILDHALL_KEEPALLYNEARBY_TECHNICAL,ec8fe209-95af-46da-9846-8a117aaf94ec,ec8fe209-95af-46da-4698-118aaf7aec94,
LOW_HOUSEOFHOPE_IDENTIFY_RAPHAEL,935acd43-8ff3-46b0-b8fa-f264235d39c9,935acd43-8ff3-46b0-fab8-64f25d23c939,
LOW_HOUSEOFHOPE_RAPHAELIAN_CAMBION,c1969619-dfea-43cb-a30a-c684cc43263e,c1969619-dfea-43cb-0aa3-84c643cc3e26,
LOW_OSKARSBELOVED_COUNTERFEITEDOBJECT,aaf9732c-41b1-41b6-ae17-b3145ff1662e,aaf9732c-41b1-41b6-17ae-14b3f15f2e66,
LOW_PHILGRAVESMANSION_UPPERFLOORGHOUL,e75b79f9-686f-4037-974e-d0c801f9511b,e75b79f9-686f-4037-4e97-c8d0f9011b51,
LOW_PRISON_EXPENSIVETRADER,67ce2dba-f55c-48e6-9303-673d5ed51331,67ce2dba-f55c-48e6-0393-3d67d55e3113,
LOW_RAMAZITHSTOWER_LORROAKAN_TECHNICAL,5902e1ed-b525-498a-bc98-253f8c1c6fce,5902e1ed-b525-498a-98bc-3f251c8cce6f,
LOW_RAMAZITHSTOWER_TAG_AIR,bbe6a481-a1a5-46a5-a8d4-5402c5bb1a62,bbe6a481-a1a5-46a5-d4a8-0254bbc5621a,
LOW_RAMAZITHSTOWER_TAG_EARTH,f8263585-23fb-491d-8f31-fa23d298cbb0,f8263585-23fb-491d-318f-23fa98d2b0cb,
LOW_RAMAZITHSTOWER_TAG_FIRE,59b3dc0b-305e-47f1-9a5e-2f022caccae4,59b3dc0b-305e-47f1-5e9a-022fac2ce4ca,
LOW_RAMAZITHSTOWER_TAG_WATER,ea415e07-8129-4e76-a99f-78dba923f37d,ea415e07-8129-4e76-9fa9-db7823a97df3,
LOW_SEWERS_GREASEELEMENTAL,2ba49a5b-0818-4637-8932-f12f7f6b6d40,2ba49a5b-0818-4637-3289-2ff16b7f406d,
LOW_SEWERS_GREASEMEPHIT,31316a7d-2f70-468b-8904-2aaa4bb477f5,31316a7d-2f70-468b-0489-aa2ab44bf577,
LOW_SEWERS_USED,e4cdfd8e-2314-4ff9-a6f4-76fc47a2d33b,e4cdfd8e-2314-4ff9-f4a6-fc76a2473bd3,
MALE,8f74d144-041e-4035-a9ac-72f41fc32de7,8f74d144-041e-4035-aca9-f472c31fe72d,
MASKED,0d07268e-a63b-40e4-b8eb-d5d002dcefdd,0d07268e-a63b-40e4-ebb8-d0d5dc02ddef,Set for Masked Poisoned items 
MEAT,fae436d4-da32-42a6-a2b2-9635da0b82eb,fae436d4-da32-42a6-b2a2-35960bdaeb82,Checked by osi/behaviour for certain food type items
MEAZEL,de22a017-976b-4a19-a7c7-e9bbbad4ece9,de22a017-976b-4a19-c7a7-bbe9d4bae9ec,Species Tag
MEPHISTOPHELESTIEFLING,ec5bea6b-26f1-4917-919c-375f67ac13d1,ec5bea6b-26f1-4917-9c91-5f37ac67d113,|Mephistopheles Tiefling|
MEPHIT,b875ad18-12ea-4f09-a19b-67988e2eeb73,b875ad18-12ea-4f09-9ba1-98672e8e73eb,Subtype Tag for mephits
METAL,abadcad5-9229-4999-8c7a-cd557ff2c95c,abadcad5-9229-4999-7a8c-55cdf27f5cc9,Used to determine whether item is made of metal for purpose of spell targeting.
MIELIKKI,f21f419c-bbf8-42df-ae89-f1de72e90cf5,f21f419c-bbf8-42df-89ae-def1e972f50c,Player or NPC worships Mielikki.
MINDFLAYER,8ee4d870-3f6b-466c-968f-ab0ba2be6229,8ee4d870-3f6b-466c-8f96-0babbea22962,
MINDMELD,4874959b-4811-4b89-8f55-85fe04fbcd61,4874959b-4811-4b89-558f-fe85fb0461cd,For Dialog lines that are marked a Mind Meld Internal Speech
MINOTAUR,aa374556-6257-4326-829f-7a9667e6fcb4,aa374556-6257-4326-9f82-967ae667b4fc,
MINSC,26fb71ce-d2c8-44b5-90d6-cb08705cb531,26fb71ce-d2c8-44b5-d690-08cb5c7031b5,Tag for ranger companion Minsc.
MINTHARA,4ec1d8be-fe5e-466f-ab0d-1f0f6f20fef3,4ec1d8be-fe5e-466f-0dab-0f1f206ff3fe,
MONK,e1e460bb-d0ae-4452-8529-c9e176558731,e1e460bb-d0ae-4452-2985-e1c955763187,A master of martial arts% harnessing the power of the body in pursuit of physical and spiritual perfection.
MONSTER,90101158-141e-4896-8e60-f8db03f6dde3,90101158-141e-4896-608e-dbf8f603e3dd,A global tag for all non humanoid creatures
MONSTROSITY,081a2ef4-dc1b-4d5b-bae3-8db81bef1d06,081a2ef4-dc1b-4d5b-e3ba-b88def1b061d,Type Tag for monstrosity-type monsters
MORADIN,cfad7ead-098a-4944-84a6-d0570a98984d,cfad7ead-098a-4944-a684-57d0980a4d98,Player or NPC worships Moradin.
MOUND_GRAVEL,c3613de9-f008-49c0-bf69-af42030743fa,c3613de9-f008-49c0-69bf-42af0703fa43,
MOUND_MUD,7e6a4698-c855-4fce-a53f-c2e575edd9ee,7e6a4698-c855-4fce-3fa5-e5c2ed75eed9,
MOUND_SAND,ceed37ff-d663-4694-b231-ceb2a1df10fc,ceed37ff-d663-4694-31b2-b2cedfa1fc10,
MOUNTAINDWARF,1dc20a7a-00e7-4126-80ad-aa1152a2136c,1dc20a7a-00e7-4126-ad80-11aaa2526c13,|Mountain Dwarf|
MUSIC_VFX_DRUM,f3f2d52d-9ef3-492c-a7ec-d9b35a130c05,f3f2d52d-9ef3-492c-eca7-b3d9135a050c,
MUSIC_VFX_FLUTE,838663ea-de99-44a4-bc4c-13ed5a6d75e9,838663ea-de99-44a4-4cbc-ed136d5ae975,
MUSIC_VFX_LUTE,3a9a899b-4177-4763-b329-2598528beca5,3a9a899b-4177-4763-29b3-98258b52a5ec,
MUSIC_VFX_LYRE,cd85b343-55a9-4b66-bd92-42ca70a084aa,cd85b343-55a9-4b66-92bd-ca42a070aa84,
MUSIC_VFX_VIOLIN,81dbb2dd-ffe9-4b6a-9159-2c32c889e023,81dbb2dd-ffe9-4b6a-5991-322c89c823e0,
MUSIC_VFX_VOCAL,233a89ec-140a-4f77-a13d-72020f53e6d0,233a89ec-140a-4f77-3da1-0272530fd0e6,
MUTED,150ee63f-4d47-4951-b944-a853d8beb9a8,150ee63f-4d47-4951-44b9-53a8bed8a8b9,Character can't talk.
MYCONID,480f5568-7c49-45e4-9543-7c06e43bdf52,480f5568-7c49-45e4-4395-067c3be452df,|Species tag|
MYRKUL,f1fc9c3f-0db9-4d19-adb4-18b1174a6b9d,f1fc9c3f-0db9-4d19-b4ad-b1184a179d6b,|Player or NPC chose Myrkul.|
MYRMIDON_AIR,60b66bb9-6f24-4d2b-8b5f-6ac08e7ccc32,60b66bb9-6f24-4d2b-5f8b-c06a7c8e32cc,|A Fire Myrmidon|
MYRMIDON_EARTH,b77d7a6c-9d1b-4ddc-a337-749b3b6dacd9,b77d7a6c-9d1b-4ddc-37a3-9b746d3bd9ac,|A Earth Myrmidon|
MYRMIDON_FIRE,f9fb6af0-50fa-48f9-b83d-091ada061359,f9fb6af0-50fa-48f9-3db8-1a0906da5913,|A Earth Myrmidon|
MYRMIDON_WATER,71c5162a-a842-4322-a208-125dba72b354,71c5162a-a842-4322-08a2-5d1272ba54b3,|A Water Myrmidon|
MYSTRA,e79d9eca-e8ac-486a-bd21-cf42ef1133af,e79d9eca-e8ac-486a-21bd-42cf11efaf33,|Player or NPC chose Mystra.|
NARRATION,4cb0fac6-1396-46ff-8554-e64bc2635909,4cb0fac6-1396-46ff-5485-4be663c20959,Node is narration and should not have FaceFX applied
NECROMITE,be9fc042-a394-465f-a2ca-19ccc9b76a4d,be9fc042-a394-465f-caa2-cc19b7c94d6a,Used to identify necromites for the Apostle of Myrkul
NETHERBRAIN,ab877313-c376-4462-a970-47b3d4c0dc49,ab877313-c376-4462-70a9-b347c0d449dc,
Neutral,a3262787-fea1-45a7-bd41-d7dc881acf07,a3262787-fea1-45a7-41bd-dcd71a8807cf,
NIGHTMARE,d41da646-2951-4f63-9dfc-db5bb674a123,d41da646-2951-4f63-fc9d-5bdb74b623a1,Nightmare creatures
NIGHTMAREWITCH,1afa97c7-8b5c-4421-a432-a716f6ceadcd,1afa97c7-8b5c-4421-32a4-16a7cef6cdad,Species tag for Nightmare Witch
NO_GHOST,4392a3cc-07ad-4031-b5aa-bd92812572e5,4392a3cc-07ad-4031-aab5-92bd2581e572,
NO_LEVELTEMPLATE_TRANSFER,577229d7-a806-40c9-81fc-3e843d1955c0,577229d7-a806-40c9-fc81-843e193dc055,Used to mark objects that shouldn't be transfered between persistent level templates
NO_PATHFINDING_PORTAL,d9793375-20f0-437f-8033-011014b0b9ca,d9793375-20f0-437f-3380-1001b014cab9,Used to indicate that a portal should not be used for pathfinding% but needs to be used explicitely. 
NO_RECORD,c8f0beb0-9052-4546-8b99-71ac110db3a4,c8f0beb0-9052-4546-998b-ac710d11a4b3,For Voice Recording
NO_SE_MOVE_SOUND,03267cf2-d3d7-4a90-a928-fb5ff1537bbb,03267cf2-d3d7-4a90-28a9-5ffb53f1bb7b,Tag for checking if an items systemic movement sound events are triggered
NOBLE,56825486-9cfc-4ec2-87d1-c8065c41774b,56825486-9cfc-4ec2-d187-06c8415c4b77,|You understand wealth% power% and privilege. You carry a noble title% and your family owns land% collects taxes% and wields significant political influence.|
NOT_FOR_EA,5a0ebff7-9930-4a99-908b-400fcc2411f0,5a0ebff7-9930-4a99-8b90-0f4024ccf011,
NOT_MESSING_AROUND,542b58f0-42ad-4157-a28e-27434e0e7b18,542b58f0-42ad-4157-8ea2-43270e4e187b,Disturbance (Crime) Tag
NUWT_ACTIVE,82e21d0f-75cf-49d9-89d9-614b6020a40c,82e21d0f-75cf-49d9-d989-4b6120600ca4,Tag that indicates NUWT was enabled
º,592d975a-e25d-481b-8e80-02e3ee1b98eb,592d975a-e25d-481b-808e-e3021beeeb98,
OATHBREAKER,c7bdcdf2-15e7-456e-adf1-21dda3172e18,c7bdcdf2-15e7-456e-f1ad-dd2117a3182e,
OATHBREAKER_ANCIENTS,d84a8a0b-b648-464c-9bd5-1ed9b965da2a,d84a8a0b-b648-464c-d59b-d91e65b92ada,
OATHBREAKER_DEVOTION,d274b482-4add-4f36-a0a4-a94740f6630e,d274b482-4add-4f36-a4a0-47a9f6400e63,
OATHBREAKER_VENGEANCE,732db1ed-740c-4af3-8a08-7f135d3f703c,732db1ed-740c-4af3-088a-137f3f5d3c70,
OBJ_LARGE_NOSPIN,ed529293-ec51-4ada-95dc-6827e19f7623,ed529293-ec51-4ada-dc95-27689fe12376,Used for item throwing spin
OBJ_LARGE_SPIN,892fdf2b-a9a2-4717-a8b8-675db02e7bb8,892fdf2b-a9a2-4717-b8a8-5d672eb0b87b,Used for item throwing spin
OBJ_MEDIUM_NOSPIN,e53c02aa-1f2c-4f54-80a5-921742c6c613,e53c02aa-1f2c-4f54-a580-1792c64213c6,Used for item throwing spin
OBJ_MEDIUM_SPIN,4ab4f2f5-792e-4c7d-9148-e37f43159a34,4ab4f2f5-792e-4c7d-4891-7fe31543349a,Used for item throwing spin
OBJ_SMALL_NOSPIN,497b3c05-c845-439a-95ce-c1e5878974a3,497b3c05-c845-439a-ce95-e5c18987a374,Used for item throwing spin
OBJ_SMALL_SPIN,9b144af1-f4c4-45ec-8d63-fa2501502bb6,9b144af1-f4c4-45ec-638d-25fa5001b62b,Used for item throwing spin
OBJ_TINY_NOSPIN,738b3a6f-e2d2-4f76-b052-2e880280dbd4,738b3a6f-e2d2-4f76-52b0-882e8002d4db,Used for item throwing spin
OBJ_TINY_SPIN,110287af-83cf-42c1-9cde-b2f8cc316d7f,110287af-83cf-42c1-de9c-f8b231cc7f6d,Used for item throwing spin
OGHMA,7b019d89-9b7e-4c2a-a6b4-ffb64f25f734,7b019d89-9b7e-4c2a-b4a6-b6ff254f34f7,|Player or NPC chose Oghma.|
OGRE,cb53ec1e-af17-4dc2-bb28-2ac56d7eba96,cb53ec1e-af17-4dc2-28bb-c52a7e6d96ba,Species tag for ogres
ONEEYED,8df7d133-21cb-4e8d-92dd-9ef9394fd2d1,8df7d133-21cb-4e8d-dd92-f99e4f39d1d2,|Character is missing an eye.|
OOZE,92f9e66f-630d-4249-b936-c3dc1ae2b337,92f9e66f-630d-4249-36b9-dcc3e21a37b3,Type tag for Ooze-type monsters
ORGANIC_TRAP,24e33333-d67c-44b0-9ef5-4e6a63a23be4,24e33333-d67c-44b0-f59e-6a4ea263e43b,
ORI_GALE_CONSUMABLEARTEFACT,7b96246c-54ba-43ea-b01d-4e0b20ad35f1,7b96246c-54ba-43ea-1db0-0b4ead20f135,
ORI_GALE_DONEWITHITEMS,f37724b5-9235-4ab2-8d65-78efcf50f95b,f37724b5-9235-4ab2-658d-ef7850cf5bf9,
ORI_GALE_MYSTRABLESSED,86539983-3b68-46f9-addb-08a0668cea27,86539983-3b68-46f9-dbad-a0088c6627ea,
ORI_GALE_WEAKENED,4abdc116-3f36-4d76-9a4c-4a840b7956c1,4abdc116-3f36-4d76-4c9a-844a790bc156,
ORI_KARLACH_ENRAGED,019f7408-2900-4864-9878-5591294040ce,019f7408-2900-4864-7898-91554029ce40,
ORPHEUS,ff993422-c5db-457e-834d-8fe3f3848ebe,ff993422-c5db-457e-4d83-e38f84f3be8e,
ORPHIC_HAMMER,3d1b8c17-e897-48ff-a5b5-7ed8a317ed67,3d1b8c17-e897-48ff-b5a5-d87e17a367ed,Checking for the Orphic Hammer to condition spell on Mindflayer/Player for Orpheus situation.
OSKARSBELOVED_IMMUNITY,5e0d7e01-069a-4ebf-8302-07f4e20c8254,5e0d7e01-069a-4ebf-0283-f4070ce25482,
OUTLANDER,d81df6f9-9f6e-4146-841a-9f285e6ee879,d81df6f9-9f6e-4146-1a84-289f6e5e79e8,|The wilds are in your blood% whether you were a nomad% an explorer% a recluse% a hunter-gatherer% or even a marauder. Even in places where you don't know the specific features of the terrain% you know the ways of the wild.|
OWLBEAR,70913187-25ac-4301-9c12-16baf3634c65,70913187-25ac-4301-129c-ba1663f3654c,
PACT_OF_THE_BLADE,be460271-537a-4443-a9b5-6c6c6a005ab3,be460271-537a-4443-b5a9-6c6c006ab35a,
PALADIN,6d85ab2d-5c23-498c-a61e-98f05a00177a,6d85ab2d-5c23-498c-1ea6-f098005a7a17,A holy warrior bound to a sacred oath.
PALADIN_ANCIENTS,7c89622b-4194-41df-b2ff-145a5056ee49,7c89622b-4194-41df-ffb2-5a14565049ee,
PALADIN_BAHAMUT,28b5d96a-bbfb-433f-9cd4-bdff98eae252,28b5d96a-bbfb-433f-d49c-ffbdea9852e2,|Player or NPC is a paladin of Bahamut.|
PALADIN_BANE,2502057c-6210-4dcb-9943-2812b59c3737,2502057c-6210-4dcb-4399-12289cb53737,Player or NPC is a paladin of Bane.
PALADIN_BHAAL,5daae0e8-8f1a-4798-8247-c252dbc311da,5daae0e8-8f1a-4798-4782-52c2c3dbda11,Player or NPC is a paladin of Bhaal.
PALADIN_BLOCK_OATHBREAK,b5825091-f2ed-4657-8d86-c0d020c358a0,b5825091-f2ed-4657-868d-d0c0c320a058,
PALADIN_CORELLONLARETHIAN,95abfcc0-8783-4647-a922-b2c34ec5c025,95abfcc0-8783-4647-22a9-c3b2c54e25c0,Player or NPC is a paladin of Corellon Larethian.
PALADIN_DEVOTION,2de0a4fc-5831-4439-94d3-a7ff9b7aacf6,2de0a4fc-5831-4439-d394-ffa77a9bf6ac,
PALADIN_EILISTRAEE,b438b4e8-fb16-4202-b338-17d2d874c2c1,b438b4e8-fb16-4202-38b3-d21774d8c1c2,Player is a paladin of EIlistraee.
PALADIN_EVIL,826714c9-b2e3-4372-9f5a-e59271d5a426,826714c9-b2e3-4372-5a9f-92e5d57126a4,Player is a paladin of an evil-aligned deity
PALADIN_GARLGLITTERGOLD,9f6bb135-01f1-4b7d-80d3-50bab725728c,9f6bb135-01f1-4b7d-d380-ba5025b78c72,Player or NPC is a paladin of Garl Glittergold.
PALADIN_GOOD,66d66544-3ca8-442f-bbb4-b7e18d72c106,66d66544-3ca8-442f-b4bb-e1b7728d06c1,Player is a paladin of a good-aligned deity
PALADIN_GRUUMSH,e33e9729-73e1-4fb3-aea9-761d610d1551,e33e9729-73e1-4fb3-a9ae-1d760d615115,|Player or NPC is a paladin of Gruumsh.|
PALADIN_HELM,36c5df8b-7efc-4125-828e-120ed6cffa71,36c5df8b-7efc-4125-8e82-0e12cfd671fa,Player or NPC is a paladin of Helm.
PALADIN_ILMATER,bd987761-1952-4942-85f1-d4538042aff3,bd987761-1952-4942-f185-53d44280f3af,Player or NPC is a paladin of Ilmater.
PALADIN_KELEMVOR,74548677-271b-4cc3-9625-1782e5f0ebd1,74548677-271b-4cc3-2596-8217f0e5d1eb,Player or NPC is a paladin of Kelemvor.
PALADIN_LADUGUER,39cb63f2-3036-4641-9b43-777334c9ffab,39cb63f2-3036-4641-439b-7377c934abff,Player or NPC is a paladin of Laduguer.
PALADIN_LATHANDER,cc528ff5-911c-467c-ac9f-7a1e94b97d25,cc528ff5-911c-467c-9fac-1e7ab994257d,Player or NPC is a paladin of Lathander.
PALADIN_LOLTH,0cc54cdc-7b26-4b12-98af-f8000b37e988,0cc54cdc-7b26-4b12-af98-00f8370b88e9,Player is a paladin of Lolth.
PALADIN_MIELIKKI,f18e3f3c-c227-4d11-8764-51c7fed44419,f18e3f3c-c227-4d11-6487-c751d4fe1944,Player or NPC is a paladin of Mielikki.
PALADIN_MORADIN,395c6cef-953e-45c2-a342-e1326033c027,395c6cef-953e-45c2-42a3-32e1336027c0,Player or NPC is a paladin of Moradin.
PALADIN_MYRKUL,6c080131-acd9-42e3-8bea-5de394672465,6c080131-acd9-42e3-ea8b-e35d67946524,Player or NPC is a paladin of Myrkul.
PALADIN_MYSTRA,498946c4-246a-47dc-9c21-89fb538b2614,498946c4-246a-47dc-219c-fb898b531426,Player or NPC is a paladin of Mystra.
PALADIN_NEUTRAL,5c09c86d-c068-4ef5-9850-aeb9aefd8038,5c09c86d-c068-4ef5-5098-b9aefdae3880,Player is a paladin of a neutral-aligned deity
PALADIN_OGHMA,f639a9df-1adc-4897-b540-0a74b2bb5c2e,f639a9df-1adc-4897-40b5-740abbb22e5c,Player or NPC is a paladin of Oghma.
PALADIN_PROTECTED_NPC,85a96b13-23ae-4cdf-91db-9a92973a1a9e,85a96b13-23ae-4cdf-db91-929a3a979e1a,
PALADIN_SELUNE,f6dfdd47-bbf1-4419-b4b9-7a1e67a197da,f6dfdd47-bbf1-4419-b9b4-1e7aa167da97,Player or NPC is a paladin of Selune.
PALADIN_SHAR,62f5382a-27c3-441c-bd57-33db4ca00f10,62f5382a-27c3-441c-57bd-db33a04c100f,Player or NPC is a paladin of Shar.
PALADIN_TALOS,5cc0a323-50e0-4775-92af-76a719f53147,5cc0a323-50e0-4775-af92-a776f5194731,Player or NPC is a paladin of Talos.
PALADIN_TEMPUS,0b2bdab1-6455-4baa-883b-4f299376abb6,0b2bdab1-6455-4baa-3b88-294f7693b6ab,Player or NPC is a paladin of Tempus.
PALADIN_TIAMAT,70be60f2-016d-40e5-b944-81b8868c3af9,70be60f2-016d-40e5-44b9-b8818c86f93a,|Player or NPC is a paladin of Tiamat.|
PALADIN_TYMORA,aecc62c1-99ce-4ff7-952c-8ddc6afe7a30,aecc62c1-99ce-4ff7-2c95-dc8dfe6a307a,Player or NPC is a paladin of Tymora.
PALADIN_TYR,b8aec881-85fe-4e6e-8a28-7052ecd88899,b8aec881-85fe-4e6e-288a-5270d8ec9988,Player or NPC is a paladin of Tyr.
PALADIN_VENGEANCE,a1aa47b2-4d0a-4c97-931b-2c53353d5b23,a1aa47b2-4d0a-4c97-1b93-532c3d35235b,
PALADIN_VLAAKITH,e64a45b2-ba13-4097-a7f9-05f6c8bee312,e64a45b2-ba13-4097-f9a7-f605bec812e3,Player or NPC is a paladin of Vlaakith.
